Property_Age,Location,Market_Trend,ROI
17,Residential,Stable,84.23265779676828
84,Suburban,Rising,62.52470197256579
41,Touristic,Rising,103.4262843303825
99,Rural,Rising,57.68756121149011
40,Suburban,Rising,83.275761165345
37,Historic,Rising,83.08318269598576
33,Residential,Stable,75.54062303793398
16,Metropolitan,Rising,113.20780015368545
36,Metropolitan,Stable,90.8274915431946
24,Residential,Falling,67.25661683963204
75,Industrial,Rising,67.93589278435351
86,Industrial,Stable,51.66591764096997
85,Metropolitan,Falling,54.08046384784147
84,Coastal,Falling,39.98214440429315
26,Touristic,Falling,87.48902805824711
56,Metropolitan,Stable,76.99330361356988
30,Coastal,Rising,91.86718258792705
5,Rural,Rising,98.57654887942842
90,Coastal,Stable,46.328434311647186
39,Rural,Rising,98.7875555463345
97,Suburban,Stable,55.50039976213341
11,Mountainous,Rising,99.15159418558544
52,Suburban,Falling,66.6650197536347
70,Metropolitan,Rising,86.06368757131214
9,Rural,Stable,87.3739448547543
44,Metropolitan,Stable,79.37533399298933
16,Residential,Falling,80.34338312675659
25,Touristic,Stable,93.80030319056411
84,Urban,Rising,70.9899769183064
91,Metropolitan,Rising,73.1061327187437
61,Touristic,Falling,57.28758537203527
45,Coastal,Stable,73.07500763926228
63,Suburban,Falling,47.30538173218622
1,Coastal,Rising,98.47004328237469
53,Urban,Falling,64.96617605173796
64,Rural,Stable,64.81643638171994
50,Residential,Falling,56.62381495557685
52,Touristic,Stable,72.9094569602481
35,Residential,Stable,79.88624601338473
25,Mountainous,Rising,99.96373522220517
28,Metropolitan,Rising,104.19425217101006
20,Rural,Rising,104.00899362296823
10,Mountainous,Stable,97.04589196801294
39,Historic,Falling,63.06285893745032
10,Metropolitan,Stable,103.16079909682055
35,Coastal,Rising,87.04184603222421
58,Suburban,Rising,81.3104989059903
38,Touristic,Falling,75.54094221368214
98,Urban,Rising,62.05651745395367
53,Urban,Rising,95.36702971175127
97,Coastal,Rising,58.088977753616845
54,Industrial,Falling,54.68235164345384
23,Urban,Stable,91.00636849963088
21,Touristic,Rising,101.15039677780759
68,Coastal,Falling,45.99126283645142
55,Rural,Rising,75.11242328878225
32,Urban,Falling,80.86510606865603
35,Residential,Rising,87.8203033509309
19,Coastal,Falling,73.3089153180892
82,Touristic,Rising,81.47753734398611
98,Residential,Stable,35.946832630601804
80,Metropolitan,Rising,76.53067957577855
61,Metropolitan,Falling,63.78620372591203
97,Urban,Rising,61.6490938510176
72,Residential,Stable,60.82227172893859
25,Suburban,Rising,91.40125893819423
65,Metropolitan,Falling,68.73536733106947
72,Suburban,Falling,53.340326212057334
72,Rural,Stable,68.53065368186992
39,Coastal,Falling,63.08341034743004
16,Mountainous,Rising,103.98277244873758
0,Touristic,Rising,109.17072615992289
88,Coastal,Rising,60.44681750362211
60,Touristic,Falling,62.673764736828645
42,Residential,Rising,87.01222706454705
41,Rural,Rising,87.39137899121776
24,Historic,Rising,88.49690203386014
38,Urban,Stable,89.29096086992209
34,Touristic,Falling,76.09755458578054
2,Touristic,Falling,89.91601320024154
100,Residential,Falling,34.94109318928837
43,Suburban,Stable,66.11577919318741
50,Coastal,Falling,64.65653174994385
93,Historic,Stable,48.221895947791396
97,Industrial,Stable,46.3312718910098
11,Urban,Falling,89.06416686456747
18,Mountainous,Rising,104.23425043345893
100,Industrial,Rising,62.594388444149104
43,Coastal,Falling,70.25380546699593
58,Urban,Falling,65.57479177870582
48,Touristic,Stable,75.42187543755031
60,Mountainous,Falling,54.92010278558043
16,Suburban,Stable,88.57200210363591
73,Historic,Falling,52.56305151946639
56,Suburban,Rising,78.55591370550121
54,Rural,Rising,72.86752861905207
46,Residential,Falling,59.3229226482989
11,Urban,Stable,96.36931734375538
61,Suburban,Rising,77.1952652520291
79,Industrial,Stable,58.317987266199836
87,Residential,Falling,44.97315944040435
82,Suburban,Falling,45.50517927336177
7,Metropolitan,Rising,101.20400245115678
94,Rural,Falling,29.370701608625957
20,Coastal,Rising,94.29906184330179
80,Historic,Stable,55.490389602331966
86,Rural,Rising,68.26832793576489
100,Residential,Rising,55.38897573997516
79,Metropolitan,Stable,60.62025334570176
69,Urban,Rising,83.81082403888684
71,Industrial,Rising,69.41374153567878
24,Historic,Falling,70.98972607232983
81,Historic,Stable,46.42700296014945
88,Rural,Rising,61.42593504055616
11,Residential,Stable,90.6440895548973
14,Urban,Stable,93.01926847946976
58,Touristic,Rising,89.72178894103138
25,Metropolitan,Falling,85.77398399325492
25,Touristic,Stable,92.74456291196488
46,Industrial,Rising,82.0586142897102
31,Urban,Stable,94.23018873332124
9,Urban,Falling,92.33765184390516
15,Metropolitan,Falling,83.9887227552582
70,Mountainous,Falling,49.01175858199926
16,Touristic,Rising,109.7842470096804
22,Suburban,Rising,83.8383953783397
25,Historic,Falling,67.84236975605185
84,Mountainous,Rising,66.41068833169487
85,Suburban,Falling,48.544388021080564
6,Residential,Rising,107.10524370134006
13,Metropolitan,Falling,92.9664665612389
78,Residential,Stable,56.648719313357205
6,Historic,Falling,76.85548295156156
8,Coastal,Falling,80.01688307713383
47,Suburban,Rising,71.53365474690408
71,Mountainous,Rising,76.00328043105377
58,Suburban,Rising,71.91443598762845
86,Suburban,Rising,59.33327119988398
92,Metropolitan,Rising,74.29309526320289
81,Residential,Rising,56.42686521445228
94,Touristic,Stable,52.05298687987284
93,Coastal,Falling,39.83985671912567
38,Metropolitan,Falling,78.60190207533739
98,Industrial,Falling,35.641496024129204
17,Metropolitan,Stable,96.30458443532046
58,Historic,Falling,62.341889769472225
16,Coastal,Stable,90.18159222530325
13,Urban,Stable,101.00584967263772
30,Industrial,Stable,83.87823246396871
23,Rural,Falling,71.99704862655692
98,Metropolitan,Stable,66.86582832071511
59,Suburban,Falling,43.962342408337584
44,Touristic,Falling,80.2896051205939
97,Urban,Rising,71.01053759371554
2,Metropolitan,Rising,115.24144125775427
36,Metropolitan,Stable,87.40014478801056
42,Mountainous,Stable,73.22223351431447
39,Mountainous,Falling,71.01721793981704
89,Urban,Stable,60.30067763000058
54,Residential,Stable,64.36057630238456
86,Mountainous,Falling,46.50991442660841
38,Suburban,Stable,83.9238311702993
14,Industrial,Stable,78.36415438460624
3,Rural,Falling,95.2854591538516
92,Coastal,Falling,33.81634351235179
85,Rural,Rising,57.698508617423236
24,Rural,Falling,66.77555140253693
12,Coastal,Rising,99.00424526232312
81,Mountainous,Stable,48.10140857515683
32,Urban,Falling,73.20869968074557
15,Coastal,Falling,74.05724976208191
41,Historic,Falling,65.1922783759717
65,Residential,Stable,63.67426799483756
54,Industrial,Rising,84.20598639705042
98,Touristic,Stable,62.09074386597457
41,Mountainous,Stable,79.62305657048802
33,Residential,Falling,67.19191414467137
29,Coastal,Rising,81.29409111001706
12,Historic,Stable,79.68342800848004
12,Touristic,Falling,94.08864938054907
17,Industrial,Stable,90.71877235853685
31,Industrial,Stable,76.41647768777976
95,Mountainous,Falling,30.296318743512792
98,Coastal,Falling,30.764244884154543
38,Residential,Rising,86.87347151099763
45,Urban,Stable,83.38280499927468
28,Residential,Falling,76.212656365635
61,Residential,Falling,52.24822771396252
92,Industrial,Rising,57.77981985749179
61,Urban,Rising,90.1266065298322
56,Urban,Falling,56.374525493061824
15,Mountainous,Rising,99.08726473458513
55,Touristic,Falling,65.82885610684032
9,Metropolitan,Stable,104.06379889476871
29,Rural,Rising,93.06303301430671
24,Rural,Stable,79.51845177805167
83,Industrial,Stable,50.96332571760509
4,Metropolitan,Stable,91.4901228722616
64,Touristic,Falling,66.7499574913091
93,Metropolitan,Stable,59.69886910032315
48,Mountainous,Stable,77.99256177725856
2,Residential,Stable,92.00299981919727
44,Industrial,Falling,67.57167798824013
13,Urban,Stable,93.1503697721793
29,Industrial,Stable,66.97605101070518
67,Rural,Rising,71.02743029816116
17,Touristic,Falling,83.66659122473487
61,Metropolitan,Stable,69.24589287107639
36,Touristic,Rising,101.49052696743308
24,Mountainous,Falling,79.04123336771778
47,Industrial,Falling,62.0271063968293
64,Coastal,Falling,52.087404651909175
52,Industrial,Falling,59.31354186951261
78,Urban,Falling,52.73536878049336
72,Industrial,Falling,51.81297974214201
14,Historic,Stable,80.3031400691928
48,Mountainous,Stable,65.63460935784903
87,Suburban,Stable,47.54369424346599
67,Mountainous,Stable,64.20677715490764
11,Metropolitan,Rising,107.98755071478378
58,Suburban,Stable,72.80195197351536
36,Metropolitan,Falling,81.01654878189254
60,Metropolitan,Stable,70.99453412218827
100,Urban,Stable,58.1673289519931
42,Urban,Falling,71.95896485923991
69,Residential,Stable,62.86590247511982
38,Rural,Stable,80.25886081796486
55,Residential,Stable,73.07357300906358
62,Residential,Rising,75.01010784918958
45,Rural,Stable,80.5006184324011
87,Coastal,Falling,43.70657178030636
10,Suburban,Falling,80.67526079728816
61,Touristic,Stable,72.98742806170031
76,Residential,Stable,53.84345489905816
97,Industrial,Stable,48.59941863030853
24,Industrial,Falling,73.50378818489992
70,Metropolitan,Falling,61.30412800317195
51,Rural,Rising,81.90372913778145
3,Metropolitan,Rising,114.78300739071524
58,Historic,Rising,86.06647703463926
71,Historic,Falling,46.86017557910931
19,Touristic,Rising,107.66146672059853
92,Urban,Stable,57.861533920756294
62,Urban,Stable,61.6926394321238
53,Rural,Falling,57.532635885657776
73,Rural,Rising,63.817514720407296
97,Residential,Stable,46.16588770579793
56,Historic,Falling,56.86798739334147
89,Residential,Rising,62.42678943969669
40,Urban,Stable,82.34910312341916
2,Suburban,Rising,101.9745354213153
5,Suburban,Falling,86.00346826404974
4,Rural,Rising,98.95470735259438
4,Metropolitan,Falling,83.80773504645354
53,Urban,Rising,89.2851567846324
46,Suburban,Stable,77.35424373784122
86,Urban,Falling,55.44590237823443
48,Mountainous,Falling,61.87742097765152
8,Industrial,Falling,87.25322671674388
98,Historic,Rising,61.41008619582458
19,Residential,Rising,93.8454273613547
60,Urban,Stable,76.23760864168536
34,Industrial,Falling,69.4523011131822
49,Mountainous,Falling,60.06624685628715
81,Residential,Rising,70.1712378543694
61,Urban,Rising,83.73929783301614
16,Rural,Stable,84.49860554497502
87,Industrial,Stable,38.542293713124224
2,Residential,Rising,100.00848058813145
31,Urban,Falling,72.92291045598284
98,Industrial,Stable,45.798019243667824
12,Mountainous,Rising,92.73155374768623
88,Urban,Rising,74.0434237083445
72,Urban,Falling,64.54218804107019
67,Urban,Rising,81.3442162070594
13,Touristic,Rising,103.57991141868129
100,Rural,Stable,46.43200188090767
97,Mountainous,Rising,65.96737529044015
10,Residential,Rising,107.91240314662281
55,Touristic,Stable,70.46960653381288
66,Metropolitan,Falling,54.78409388265881
91,Touristic,Falling,41.00231780100026
28,Historic,Stable,75.31510273124839
8,Historic,Stable,92.25796234384315
66,Urban,Falling,59.21652862415037
24,Touristic,Falling,78.80664982057695
97,Metropolitan,Falling,51.69554883758226
75,Touristic,Falling,60.150465595438135
41,Rural,Falling,55.97648686423094
8,Rural,Stable,95.90862337104818
78,Metropolitan,Rising,78.5301736123102
39,Touristic,Falling,78.14131629015186
24,Industrial,Falling,70.14762988034715
4,Rural,Rising,102.06347910102555
10,Rural,Rising,90.13639235901442
58,Suburban,Rising,80.33493336267313
97,Touristic,Rising,61.505364943493426
87,Rural,Rising,57.14685484453028
78,Mountainous,Rising,61.57929352820142
37,Touristic,Stable,95.5020055845191
71,Historic,Rising,66.15647967618857
4,Suburban,Rising,107.71130136771862
47,Rural,Stable,71.38003947558609
89,Suburban,Rising,56.3544514328226
17,Historic,Falling,71.4479997336015
69,Metropolitan,Falling,57.35571956258004
36,Metropolitan,Rising,96.62769296612063
59,Touristic,Stable,78.50868553194087
47,Historic,Falling,59.14504160254792
76,Coastal,Stable,54.4579412910984
27,Coastal,Falling,67.09422427548964
68,Touristic,Rising,75.02978929269888
76,Urban,Stable,60.61154490123869
80,Suburban,Stable,59.94014458969801
39,Suburban,Stable,72.85580457689564
44,Metropolitan,Falling,70.79862050222117
95,Coastal,Falling,34.16693708509574
61,Residential,Falling,52.91571855036188
92,Rural,Rising,60.85537087161717
57,Rural,Falling,54.06559589415189
66,Rural,Rising,72.90369943715285
55,Metropolitan,Stable,84.5910424474882
39,Historic,Stable,71.40167991906397
97,Industrial,Rising,54.302658650048954
39,Coastal,Falling,68.70530134705905
90,Coastal,Rising,67.48648083590963
76,Residential,Stable,50.78844861061899
32,Suburban,Stable,70.49597987576084
5,Urban,Rising,112.49696824563854
87,Touristic,Falling,50.980615515140975
18,Suburban,Falling,79.50084648083049
79,Historic,Rising,68.23780173310507
39,Touristic,Rising,95.33018387062863
91,Coastal,Falling,44.74607426683396
96,Historic,Stable,43.5949117257367
58,Touristic,Rising,87.05790396038377
58,Residential,Falling,49.9214638559284
47,Residential,Falling,61.28935861912341
40,Mountainous,Stable,67.69434180729985
12,Industrial,Stable,83.4207822651185
44,Residential,Stable,81.5472591874496
88,Coastal,Stable,41.87731216072215
52,Urban,Stable,77.9167415229262
41,Rural,Rising,88.63607561362335
99,Mountainous,Falling,46.60677790844714
62,Rural,Rising,74.88537520883024
26,Industrial,Rising,93.17110063031346
37,Touristic,Rising,96.69842690873875
59,Metropolitan,Rising,90.78617202342082
6,Residential,Rising,104.1585178261895
4,Urban,Stable,100.12456106603557
44,Industrial,Stable,78.57755845714364
57,Rural,Falling,54.18904642076087
30,Mountainous,Rising,82.00751939958
22,Residential,Falling,66.0233772928221
41,Coastal,Stable,73.49465926787659
9,Residential,Stable,91.01520782885694
31,Mountainous,Stable,84.2781463652437
52,Mountainous,Rising,82.20408205890551
29,Metropolitan,Rising,100.89925472603171
38,Residential,Stable,81.05755245716176
30,Residential,Falling,70.06368953315476
81,Metropolitan,Falling,48.04756983610026
99,Historic,Stable,37.95773839011221
1,Historic,Falling,90.89343853802829
77,Touristic,Stable,55.27385104298969
76,Historic,Falling,45.99629672145416
92,Suburban,Stable,63.90896746877512
11,Residential,Falling,81.7961672215525
38,Urban,Rising,94.95728589760567
65,Residential,Stable,54.0776921667341
95,Suburban,Stable,55.58685284066608
12,Suburban,Falling,85.06913935347228
45,Rural,Stable,75.92398456169198
26,Residential,Stable,81.99720133511593
16,Industrial,Stable,89.86006123470689
94,Suburban,Rising,57.25689470698074
97,Urban,Rising,61.63369544757834
59,Metropolitan,Falling,70.28167465752406
63,Touristic,Rising,83.24670671708895
87,Rural,Falling,44.109719823293936
34,Metropolitan,Rising,97.39438379720117
69,Rural,Falling,52.80909691023422
82,Urban,Rising,73.92753634671125
29,Mountainous,Rising,90.03725073955229
70,Residential,Falling,50.149947977387605
73,Coastal,Stable,73.30434845231522
95,Industrial,Stable,51.51203492990969
97,Metropolitan,Rising,79.43028958449761
62,Residential,Falling,53.95948792995909
27,Industrial,Stable,79.9547101531774
59,Mountainous,Falling,50.12901470812262
78,Coastal,Stable,64.0161559831128
93,Industrial,Falling,33.97407546425447
36,Industrial,Rising,96.04780378693346
92,Metropolitan,Falling,43.91905834614851
21,Historic,Stable,88.93329934316213
67,Coastal,Rising,63.54496258263177
19,Residential,Falling,73.29022149204668
95,Mountainous,Stable,47.610407647231625
99,Coastal,Rising,52.512544921482565
67,Urban,Falling,60.6533669908302
90,Historic,Stable,49.177274472105694
63,Urban,Falling,67.53466775015032
16,Mountainous,Falling,66.56624105506629
11,Metropolitan,Rising,106.68540135985968
21,Metropolitan,Rising,110.77318173885479
16,Mountainous,Stable,89.81239961658298
9,Rural,Rising,106.85643131063507
64,Mountainous,Stable,66.79394677386342
21,Historic,Falling,69.08242446495095
89,Suburban,Falling,43.80448585559788
81,Metropolitan,Stable,65.00096400046381
49,Touristic,Falling,81.84030665896495
13,Historic,Rising,102.51082291247205
63,Historic,Falling,56.116837038388006
46,Historic,Rising,85.34712131670655
28,Industrial,Stable,83.34422770833312
75,Historic,Stable,59.70900563873037
35,Metropolitan,Falling,76.1685331530154
98,Suburban,Falling,38.6773644351
51,Suburban,Rising,84.24233340136348
75,Historic,Rising,72.80164034516042
6,Urban,Falling,96.69558409801756
28,Metropolitan,Falling,88.54031823076036
10,Metropolitan,Stable,105.61446061651962
32,Coastal,Stable,82.14258957050384
5,Residential,Stable,86.7816960016815
78,Rural,Falling,40.28365838585458
31,Rural,Falling,68.25932798369324
50,Urban,Falling,70.2337684302386
74,Rural,Stable,64.9900076560163
57,Coastal,Falling,42.60146557102232
86,Mountainous,Rising,56.83396868628452
25,Rural,Falling,71.52889542767582
97,Metropolitan,Falling,41.51571185683656
45,Mountainous,Falling,58.50946330814868
97,Rural,Falling,34.00418952057282
28,Metropolitan,Falling,76.27087067962866
3,Metropolitan,Rising,109.63787836292262
80,Historic,Rising,71.81616281847226
98,Suburban,Falling,39.0715917008099
12,Urban,Stable,102.81971672371002
38,Coastal,Falling,65.82938621271022
14,Industrial,Falling,83.05552606335881
28,Residential,Falling,75.23899158986391
28,Rural,Stable,83.99268957220181
74,Rural,Stable,54.729179724289445
31,Mountainous,Stable,77.28981425805063
1,Mountainous,Rising,109.79065049366184
46,Residential,Stable,69.41633129274523
77,Rural,Rising,60.05737931867772
83,Touristic,Rising,70.8199096261801
21,Coastal,Stable,92.2970284110956
74,Rural,Stable,55.32481667804202
26,Suburban,Stable,83.63827395993346
66,Residential,Rising,68.92156037314275
80,Touristic,Falling,58.81712777242683
55,Coastal,Stable,70.18399595351511
91,Rural,Stable,42.04407629417319
92,Industrial,Stable,50.3401599354299
20,Historic,Rising,86.58706556350717
46,Suburban,Rising,79.22966101285544
79,Industrial,Falling,45.44283041683811
100,Mountainous,Stable,54.23432957731248
58,Mountainous,Rising,77.58956232549588
83,Rural,Falling,39.664569563684786
5,Mountainous,Stable,90.913949487417
18,Suburban,Rising,100.62098387221252
56,Coastal,Stable,63.23241579130016
68,Metropolitan,Stable,76.48489249000745
2,Urban,Rising,111.38474360976302
0,Residential,Rising,100.42340422243942
57,Coastal,Rising,74.04498519548615
37,Metropolitan,Stable,78.41857797955966
14,Touristic,Stable,87.13711509424519
33,Suburban,Falling,68.0873230533957
60,Industrial,Stable,64.6635106082822
34,Metropolitan,Rising,99.28230892268333
63,Suburban,Stable,63.06262907637214
24,Historic,Falling,84.6462656205291
23,Industrial,Falling,74.34204671636348
11,Mountainous,Rising,92.61768571941697
17,Mountainous,Rising,90.90042572148708
14,Industrial,Falling,78.00152334674364
79,Touristic,Falling,53.322866912207644
26,Touristic,Falling,75.85760051418268
71,Touristic,Rising,79.20575958683568
59,Metropolitan,Falling,65.27887885308829
45,Residential,Falling,70.47846866748357
88,Metropolitan,Rising,66.41955146438951
16,Rural,Stable,84.91136097045914
92,Urban,Stable,66.96308194547817
52,Industrial,Falling,60.64293103965304
7,Coastal,Stable,86.8902263624031
78,Urban,Stable,62.426339077445455
26,Historic,Stable,75.92920622482669
45,Metropolitan,Stable,82.8863631383683
49,Metropolitan,Falling,75.65579992417835
70,Suburban,Stable,68.15450637816163
2,Urban,Stable,96.56859134532611
92,Suburban,Rising,63.34558618491665
63,Coastal,Falling,54.32156398900274
43,Suburban,Rising,82.19034817581627
52,Urban,Rising,86.91330980060341
23,Industrial,Falling,63.89534082052643
59,Historic,Stable,68.68999314534123
2,Metropolitan,Rising,107.40571612078325
19,Coastal,Falling,71.75902092471146
45,Metropolitan,Stable,84.58992317276648
14,Rural,Falling,68.91682214775447
24,Historic,Rising,86.3960302859265
93,Residential,Stable,54.5933132957177
77,Suburban,Stable,57.11029439786365
70,Mountainous,Falling,46.68899316437813
16,Urban,Stable,97.62998077151755
83,Metropolitan,Rising,76.84738168754868
99,Suburban,Rising,61.123839456188385
8,Coastal,Rising,95.43782412320105
37,Metropolitan,Falling,71.37580918543911
47,Residential,Stable,74.54171649339364
59,Historic,Stable,68.70206284250051
62,Historic,Stable,57.28015509114942
85,Metropolitan,Rising,67.56344662255601
1,Coastal,Stable,93.53126349569273
87,Historic,Rising,61.617881222152555
71,Historic,Stable,59.75964938652265
10,Residential,Rising,93.2033809665878
63,Urban,Stable,73.70913885251744
76,Coastal,Falling,43.41314652564779
80,Coastal,Falling,39.168411867048356
71,Industrial,Rising,69.44501975794316
20,Industrial,Rising,94.43503185156159
17,Historic,Stable,90.50846619127988
93,Mountainous,Stable,44.19515816368272
63,Industrial,Falling,54.6758521848929
81,Historic,Stable,46.656624057857044
94,Touristic,Rising,66.62572161393739
37,Rural,Rising,88.81838917497828
31,Rural,Rising,92.24010613559565
10,Coastal,Rising,102.77416897984321
44,Mountainous,Rising,87.02187898625166
88,Residential,Falling,38.7710508307377
32,Urban,Falling,81.47862719211481
40,Industrial,Rising,94.3437238127081
7,Touristic,Stable,99.16433675197085
10,Historic,Rising,106.90099007949016
85,Mountainous,Falling,46.88236477770851
50,Coastal,Rising,78.66838283828577
87,Industrial,Falling,40.58562249411195
40,Mountainous,Falling,65.5920117983361
16,Industrial,Rising,101.100824970158
75,Urban,Rising,79.51317315766757
45,Urban,Stable,80.12501201390909
31,Residential,Falling,59.08973499118936
78,Rural,Stable,59.360869794594095
79,Suburban,Rising,55.83751137478154
53,Suburban,Falling,51.67010146524952
85,Industrial,Stable,50.487614026491606
91,Residential,Stable,43.4296070016548
19,Suburban,Stable,87.08764213901746
32,Coastal,Rising,87.51905900191369
73,Suburban,Rising,72.42615490211227
39,Metropolitan,Rising,87.46141233389663
31,Historic,Falling,66.19051141906601
96,Residential,Rising,57.020996886646145
1,Coastal,Falling,84.71364065252978
96,Mountainous,Stable,50.47018202738361
32,Coastal,Stable,74.42705709803228
76,Rural,Rising,64.65994857498501
29,Mountainous,Stable,83.03674830440185
32,Touristic,Rising,88.00719630321495
76,Historic,Falling,48.924676259461464
25,Historic,Stable,86.31974307847462
21,Historic,Rising,87.8316963866088
65,Historic,Stable,60.92488525857493
37,Industrial,Stable,83.96329908253574
89,Historic,Rising,63.79914148865574
45,Historic,Stable,74.73486136485432
14,Historic,Stable,92.95479657562244
97,Residential,Stable,55.522725588062514
43,Industrial,Stable,73.59267034909186
48,Urban,Falling,68.96405497888988
74,Coastal,Stable,62.94269205486966
60,Coastal,Stable,64.06273432025245
66,Mountainous,Rising,67.35990670990529
5,Residential,Falling,79.79966873506379
8,Metropolitan,Rising,112.56164791029191
5,Coastal,Rising,100.2520209879456
72,Suburban,Rising,67.12512376286043
94,Metropolitan,Falling,42.86342092677398
31,Historic,Rising,96.67683258101405
40,Historic,Rising,83.28686640156265
75,Industrial,Rising,63.9424451469238
7,Metropolitan,Stable,98.47438596697194
71,Suburban,Rising,73.51262987481073
49,Industrial,Falling,63.36599289251581
91,Mountainous,Falling,36.990726479285634
61,Metropolitan,Stable,74.6615651898771
83,Residential,Falling,44.88352211926242
61,Historic,Falling,50.97959653747197
6,Historic,Stable,84.29688606305004
74,Rural,Rising,70.57518709715622
83,Industrial,Stable,50.25632918000862
79,Urban,Rising,77.7017417519196
3,Urban,Rising,115.10513321123771
5,Industrial,Falling,82.77896150627755
57,Residential,Stable,64.36936425605165
21,Touristic,Falling,81.3303588874209
25,Industrial,Falling,66.80791297481888
2,Residential,Rising,100.92626022805456
40,Mountainous,Falling,67.84407505775094
59,Historic,Stable,72.48912871061997
13,Suburban,Falling,84.75549671121159
74,Touristic,Falling,58.7271150808744
81,Metropolitan,Rising,81.48647030340818
11,Touristic,Stable,97.9659118606961
86,Suburban,Falling,35.54476658742465
11,Rural,Rising,109.10437209605138
12,Historic,Falling,81.66404143228385
24,Urban,Stable,85.3268462473004
44,Residential,Falling,70.79524289318681
18,Industrial,Falling,72.28288757445608
54,Industrial,Rising,75.37058871137434
99,Urban,Falling,50.60691569541602
44,Touristic,Rising,99.80853556828347
7,Historic,Stable,86.49630485779369
92,Coastal,Falling,46.35495381013389
52,Residential,Stable,73.3711839820472
54,Mountainous,Stable,64.00125594030679
31,Suburban,Falling,68.27046867858247
50,Touristic,Rising,97.5806794828678
43,Metropolitan,Stable,75.69719198695853
81,Rural,Stable,61.4035718794611
69,Industrial,Falling,54.73203563918263
17,Touristic,Falling,89.0457038113535
82,Rural,Falling,44.658478442855035
21,Suburban,Falling,84.35068991231239
36,Industrial,Falling,77.5896180035245
95,Industrial,Falling,34.42385124991173
55,Coastal,Rising,80.56102393615834
58,Touristic,Stable,85.37188248588916
2,Historic,Rising,100.07477709499994
27,Urban,Rising,102.71569787155939
73,Urban,Falling,63.519377211412454
34,Mountainous,Stable,67.92553297529466
60,Metropolitan,Rising,89.14277614348944
92,Rural,Falling,33.55783988294801
53,Touristic,Falling,69.46165682477834
62,Residential,Stable,69.72172425445909
78,Metropolitan,Rising,64.05409652030036
96,Coastal,Rising,60.92929443871948
6,Industrial,Rising,112.19164492315416
75,Historic,Falling,44.833495001670684
48,Touristic,Stable,83.88345073392063
93,Metropolitan,Stable,65.17643165349693
84,Metropolitan,Rising,65.03527475895012
30,Historic,Falling,73.78684879266876
57,Mountainous,Rising,81.6188311629889
60,Rural,Stable,68.19310109968383
23,Rural,Falling,73.93311346102561
19,Metropolitan,Rising,100.49793609096938
36,Suburban,Rising,93.95711676768121
3,Metropolitan,Falling,93.67251782615828
91,Metropolitan,Stable,54.98059793688202
19,Historic,Falling,73.90987084792715
59,Industrial,Rising,77.34192745667339
23,Historic,Rising,85.69407521557895
49,Touristic,Rising,90.58965176292058
48,Metropolitan,Rising,88.91561391471005
50,Rural,Stable,76.68013240682994
95,Residential,Stable,38.12554701356136
35,Rural,Rising,92.19378821251242
97,Urban,Stable,63.58547412801258
99,Mountainous,Stable,36.31455681426068
65,Coastal,Stable,53.914087570964625
78,Touristic,Rising,84.9295002328324
33,Touristic,Falling,73.97813975698534
35,Mountainous,Falling,82.97414560244225
5,Residential,Falling,73.47079982239917
38,Coastal,Rising,86.85023702493561
41,Industrial,Stable,74.38303131373641
57,Metropolitan,Stable,75.45902116217522
11,Coastal,Rising,101.81481180352891
2,Residential,Rising,106.60323212364534
17,Suburban,Falling,75.66170508685448
39,Urban,Falling,70.42913028086365
20,Coastal,Rising,100.23880182120689
14,Coastal,Falling,81.14026331541419
96,Urban,Stable,57.57291845308037
98,Metropolitan,Rising,68.98183741208679
25,Coastal,Rising,96.34470725045566
7,Urban,Stable,97.6913397825934
99,Urban,Stable,58.30340186740903
93,Urban,Stable,55.734821372408284
86,Historic,Falling,46.010166782934
41,Residential,Rising,83.53800206788384
43,Historic,Falling,66.5585978684086
13,Suburban,Stable,86.33102350145239
77,Industrial,Falling,49.81851217968836
1,Historic,Stable,89.60615385441996
36,Historic,Falling,67.18084439931731
68,Residential,Falling,55.90316257554967
37,Industrial,Stable,78.83602328622962
40,Mountainous,Falling,65.96014366724606
61,Urban,Rising,93.5178066982532
59,Touristic,Falling,70.61818434244461
13,Industrial,Falling,82.77769974626564
88,Suburban,Rising,64.29013889458253
83,Metropolitan,Stable,67.41348436123332
1,Suburban,Rising,112.78551005276083
69,Urban,Falling,58.41165656139503
16,Industrial,Stable,92.04701982637621
88,Suburban,Falling,42.782439443873876
27,Suburban,Falling,69.58441231433004
65,Mountainous,Rising,72.0013744847936
34,Mountainous,Rising,89.09577340773171
100,Industrial,Stable,40.70029966165289
4,Urban,Stable,107.32006387750224
64,Historic,Stable,62.485742879554806
39,Rural,Falling,65.92464581121337
75,Coastal,Rising,74.28601274963904
55,Touristic,Rising,88.14874102613402
35,Coastal,Rising,95.26334222210552
44,Residential,Stable,70.37592745552428
22,Mountainous,Rising,88.51465080602675
46,Industrial,Rising,80.55003426527558
30,Coastal,Rising,75.92642650254093
10,Urban,Stable,104.52880876235471
9,Touristic,Rising,105.30550729356253
66,Coastal,Stable,58.91152289276865
13,Touristic,Rising,112.08139280810464
79,Metropolitan,Rising,76.09560548958946
73,Urban,Rising,76.2972727095994
92,Rural,Stable,38.81728813739115
9,Suburban,Stable,97.00404014948597
75,Touristic,Rising,81.11540016738232
93,Urban,Falling,58.778606648491255
0,Touristic,Stable,102.01810082004796
